#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CLTC	SYNJ1	9606.ENSP00000479606	9606.ENSP00000409667	0	0	0	0	0.060	0.479	0.540	0.721	0.928
CLTC	FCHO1	9606.ENSP00000479606	9606.ENSP00000473001	0	0	0	0	0.057	0	0.500	0.546	0.767
CNTF	OSM	9606.ENSP00000355370	9606.ENSP00000215781	0	0	0	0	0	0	0	0.887	0.887
CNTF	EPOR	9606.ENSP00000355370	9606.ENSP00000222139	0	0	0	0	0	0	0.650	0.193	0.705
CNTF	CSF3	9606.ENSP00000355370	9606.ENSP00000225474	0	0	0	0	0	0	0.900	0.394	0.936
CNTF	LIF	9606.ENSP00000355370	9606.ENSP00000249075	0	0	0	0	0	0	0	0.945	0.945
CNTF	EPO	9606.ENSP00000355370	9606.ENSP00000252723	0	0	0	0	0	0	0.900	0.418	0.939
CNTF	PDGFRA	9606.ENSP00000355370	9606.ENSP00000257290	0	0	0	0	0	0	0.650	0.497	0.816
CNTF	PDGFRB	9606.ENSP00000355370	9606.ENSP00000261799	0	0	0	0	0	0	0.650	0.236	0.721
CNTF	FGF2	9606.ENSP00000355370	9606.ENSP00000264498	0	0	0	0	0	0	0	0.894	0.894
CNTF	IL11	9606.ENSP00000355370	9606.ENSP00000264563	0	0	0	0	0	0	0	0.927	0.927
CNTF	STAT3	9606.ENSP00000355370	9606.ENSP00000264657	0	0	0	0	0	0	0	0.818	0.818
CNTF	EGF	9606.ENSP00000355370	9606.ENSP00000265171	0	0	0	0	0	0	0	0.741	0.741
CNTF	EGFR	9606.ENSP00000355370	9606.ENSP00000275493	0	0	0	0	0.042	0.100	0.650	0.293	0.758
CNTF	NTRK2	9606.ENSP00000355370	9606.ENSP00000277120	0	0	0	0	0	0	0	0.728	0.728
CNTF	SHH	9606.ENSP00000355370	9606.ENSP00000297261	0	0	0	0	0.043	0	0	0.715	0.715
CNTF	PRL	9606.ENSP00000355370	9606.ENSP00000302150	0	0	0	0	0.042	0	0.900	0.296	0.926
CNTF	LEP	9606.ENSP00000355370	9606.ENSP00000312652	0	0	0	0	0	0	0.900	0.685	0.967
CNTF	GH1	9606.ENSP00000355370	9606.ENSP00000312673	0	0	0	0	0.042	0	0.900	0.108	0.907
CNTF	CSH1	9606.ENSP00000355370	9606.ENSP00000316416	0	0	0	0	0.042	0	0.900	0.103	0.906
CNTF	LEPR	9606.ENSP00000355370	9606.ENSP00000330393	0	0	0	0	0	0	0.650	0.626	0.863
CNTF	GH2	9606.ENSP00000355370	9606.ENSP00000333157	0	0	0	0	0.045	0	0.900	0.108	0.907
CNTF	NTF4	9606.ENSP00000355370	9606.ENSP00000469455	0	0	0	0	0	0	0	0.720	0.720
CNTF	JAK2	9606.ENSP00000355370	9606.ENSP00000371067	0	0	0	0	0	0	0.500	0.486	0.732
CNTF	NTRK1	9606.ENSP00000355370	9606.ENSP00000431418	0	0	0	0	0	0	0	0.734	0.734
CNTF	IGF1	9606.ENSP00000355370	9606.ENSP00000376637	0	0	0	0	0	0	0	0.741	0.741
CNTF	CSF3R	9606.ENSP00000355370	9606.ENSP00000362195	0	0	0	0	0	0.094	0.650	0.335	0.770
CNTF	IL13RA2	9606.ENSP00000355370	9606.ENSP00000361004	0	0	0	0	0	0	0.650	0.398	0.780
CNTF	IFNGR1	9606.ENSP00000355370	9606.ENSP00000356713	0	0	0	0	0	0	0.650	0.422	0.789
CNTF	NTF3	9606.ENSP00000355370	9606.ENSP00000397297	0	0	0	0	0	0	0	0.808	0.808
CNTF	NGF	9606.ENSP00000355370	9606.ENSP00000358525	0	0	0	0	0	0	0	0.836	0.836
CNTF	IL6	9606.ENSP00000355370	9606.ENSP00000385675	0	0	0	0	0	0	0	0.887	0.887
CNTF	CSH2	9606.ENSP00000355370	9606.ENSP00000376623	0	0	0	0	0.049	0	0.900	0.102	0.907
CNTF	THPO	9606.ENSP00000355370	9606.ENSP00000494504	0	0	0	0	0	0	0.900	0.197	0.916
CNTF	IL6R	9606.ENSP00000355370	9606.ENSP00000357470	0	0	0	0	0	0.513	0.650	0.884	0.978
CNTF	IL6ST	9606.ENSP00000355370	9606.ENSP00000370698	0	0	0	0	0	0.735	0.900	0.894	0.996
CNTF	LIFR	9606.ENSP00000355370	9606.ENSP00000398368	0	0	0	0	0	0.787	0.900	0.997	0.999
COMMD3-BMI1	NANOG	9606.ENSP00000473391	9606.ENSP00000229307	0	0	0	0	0	0.294	0	0.750	0.816
COMMD3-BMI1	PCGF1	9606.ENSP00000473391	9606.ENSP00000233630	0	0	0	0.856	0	0	0	0.858	0.858
COMMD3-BMI1	TWIST1	9606.ENSP00000473391	9606.ENSP00000242261	0	0	0	0	0	0	0	0.884	0.884
COMMD3-BMI1	SCML2	9606.ENSP00000473391	9606.ENSP00000251900	0	0	0	0	0.049	0.135	0	0.764	0.789
COMMD3-BMI1	H3-3B	9606.ENSP00000473391	9606.ENSP00000254810	0	0	0	0	0	0.129	0	0.708	0.735
COMMD3-BMI1	PHC2	9606.ENSP00000473391	9606.ENSP00000257118	0	0	0	0	0	0.667	0	0.936	0.978
COMMD3-BMI1	MDM2	9606.ENSP00000473391	9606.ENSP00000258149	0	0	0	0	0	0	0	0.775	0.775
COMMD3-BMI1	POU5F1	9606.ENSP00000473391	9606.ENSP00000259915	0	0	0	0	0	0	0	0.745	0.745
COMMD3-BMI1	YY1	9606.ENSP00000473391	9606.ENSP00000262238	0	0	0	0	0	0.045	0	0.882	0.883
COMMD3-BMI1	TP53	9606.ENSP00000473391	9606.ENSP00000269305	0	0	0	0	0	0	0	0.787	0.787
COMMD3-BMI1	SUZ12	9606.ENSP00000473391	9606.ENSP00000316578	0	0	0	0	0.055	0	0	0.969	0.970
COMMD3-BMI1	SCMH1	9606.ENSP00000473391	9606.ENSP00000318094	0	0	0	0	0.056	0.135	0	0.925	0.934
COMMD3-BMI1	EZH2	9606.ENSP00000473391	9606.ENSP00000320147	0	0	0	0	0	0.070	0	0.984	0.985
COMMD3-BMI1	SOX2	9606.ENSP00000473391	9606.ENSP00000323588	0	0	0	0	0	0.045	0	0.761	0.762
COMMD3-BMI1	YAF2	9606.ENSP00000473391	9606.ENSP00000328004	0	0	0	0	0	0.337	0	0.798	0.861
COMMD3-BMI1	H2AC20	9606.ENSP00000473391	9606.ENSP00000332194	0	0	0	0	0	0.074	0	0.766	0.774
COMMD3-BMI1	H3C13	9606.ENSP00000473391	9606.ENSP00000333277	0	0	0	0	0	0.253	0	0.718	0.780
COMMD3-BMI1	EED	9606.ENSP00000473391	9606.ENSP00000338186	0	0	0	0	0	0.087	0	0.757	0.769
COMMD3-BMI1	H3C12	9606.ENSP00000473391	9606.ENSP00000352252	0	0	0	0	0	0.129	0	0.707	0.734
COMMD3-BMI1	DNMT1	9606.ENSP00000473391	9606.ENSP00000352516	0	0	0	0	0.057	0	0	0.779	0.783
COMMD3-BMI1	ZEB1	9606.ENSP00000473391	9606.ENSP00000354487	0	0	0	0	0	0	0	0.740	0.740
COMMD3-BMI1	H3-4	9606.ENSP00000473391	9606.ENSP00000355657	0	0	0	0	0	0.129	0	0.709	0.736
COMMD3-BMI1	RNF2	9606.ENSP00000473391	9606.ENSP00000356480	0	0	0	0.575	0.074	0.980	0	0.992	0.999
COMMD3-BMI1	H2AC18	9606.ENSP00000473391	9606.ENSP00000358155	0	0	0	0	0	0.074	0	0.847	0.852
COMMD3-BMI1	PCGF6	9606.ENSP00000473391	9606.ENSP00000358862	0	0	0	0.749	0	0	0	0.823	0.823
COMMD3-BMI1	RING1	9606.ENSP00000473391	9606.ENSP00000363787	0	0	0	0.563	0.059	0.718	0	0.992	0.997
COMMD3-BMI1	KDM2B	9606.ENSP00000473391	9606.ENSP00000366271	0	0	0	0	0.087	0.144	0	0.715	0.758
COMMD3-BMI1	E2F6	9606.ENSP00000473391	9606.ENSP00000370936	0	0	0	0	0	0.057	0	0.810	0.813
COMMD3-BMI1	EZH1	9606.ENSP00000473391	9606.ENSP00000404658	0	0	0	0	0	0.070	0	0.694	0.703
COMMD3-BMI1	RYBP	9606.ENSP00000473391	9606.ENSP00000419494	0	0	0	0	0	0.337	0	0.964	0.975
COMMD3-BMI1	PHC1	9606.ENSP00000473391	9606.ENSP00000437659	0	0	0	0	0.049	0.629	0	0.997	0.998
COMMD3-BMI1	MYC	9606.ENSP00000473391	9606.ENSP00000478887	0	0	0	0	0	0.054	0	0.877	0.878
COMMD3-BMI1	PCGF2	9606.ENSP00000473391	9606.ENSP00000482063	0	0	0.059	0.961	0	0	0	0.986	0.986
COX4I1	NDUFB4	9606.ENSP00000457513	9606.ENSP00000184266	0	0	0	0	0.440	0.856	0	0.341	0.942
COX4I1	UQCRC1	9606.ENSP00000457513	9606.ENSP00000203407	0	0	0	0	0.711	0.969	0.608	0.644	0.998
COX4I1	NDUFB7	9606.ENSP00000457513	9606.ENSP00000215565	0	0	0	0	0.508	0.897	0	0.413	0.967
COX4I1	COX6A1	9606.ENSP00000457513	9606.ENSP00000229379	0	0	0	0	0.678	0.977	0.851	0.852	0.999
COX4I1	NDUFS7	9606.ENSP00000457513	9606.ENSP00000233627	0	0	0	0	0.691	0.869	0	0.442	0.975
COX4I1	NDUFA2	9606.ENSP00000457513	9606.ENSP00000252102	0	0	0	0	0.462	0.906	0	0.658	0.981
COX4I1	NDUFA10	9606.ENSP00000457513	9606.ENSP00000252711	0	0	0	0	0.629	0.884	0.114	0.513	0.979
COX4I1	COX5B	9606.ENSP00000457513	9606.ENSP00000258424	0	0	0	0	0.923	0.986	0.866	0.934	0.999
COX4I1	NDUFB5	9606.ENSP00000457513	9606.ENSP00000259037	0	0	0	0	0.431	0.851	0	0.450	0.949
COX4I1	NDUFS3	9606.ENSP00000457513	9606.ENSP00000263774	0	0	0	0	0.741	0.933	0	0.651	0.993
COX4I1	NDUFA9	9606.ENSP00000457513	9606.ENSP00000266544	0	0	0	0	0.852	0.897	0	0.717	0.995
COX4I1	UQCRC2	9606.ENSP00000457513	9606.ENSP00000268379	0	0	0	0	0.654	0.985	0.714	0.867	0.999
COX4I1	NDUFB10	9606.ENSP00000457513	9606.ENSP00000268668	0	0	0	0	0.916	0.876	0	0.477	0.994
COX4I1	NDUFS6	9606.ENSP00000457513	9606.ENSP00000274137	0	0	0	0	0.594	0.882	0	0.407	0.969
COX4I1	NDUFB11	9606.ENSP00000457513	9606.ENSP00000276062	0	0	0	0	0.739	0.874	0	0.358	0.977
COX4I1	NDUFB9	9606.ENSP00000457513	9606.ENSP00000276689	0	0	0	0	0.784	0.876	0	0.474	0.984
COX4I1	NDUFC2	9606.ENSP00000457513	9606.ENSP00000281031	0	0	0	0	0.620	0.841	0	0.361	0.958
COX4I1	COX6A2	9606.ENSP00000457513	9606.ENSP00000287490	0	0	0	0	0.535	0.960	0.659	0.800	0.998
COX4I1	COX7A1	9606.ENSP00000457513	9606.ENSP00000292907	0	0	0	0	0.129	0.936	0.360	0.725	0.989
COX4I1	NDUFS4	9606.ENSP00000457513	9606.ENSP00000296684	0	0	0	0	0.403	0.886	0	0.479	0.961
COX4I1	NDUFB8	9606.ENSP00000457513	9606.ENSP00000299166	0	0	0	0	0.816	0.855	0	0.663	0.990
COX4I1	NDUFA7	9606.ENSP00000457513	9606.ENSP00000301457	0	0	0	0	0.446	0.829	0	0.278	0.926
COX4I1	UQCRFS1	9606.ENSP00000457513	9606.ENSP00000306397	0	0	0	0	0.852	0.967	0.633	0.632	0.999
COX4I1	UQCRH	9606.ENSP00000457513	9606.ENSP00000309565	0	0	0	0	0.679	0.917	0.623	0.819	0.997
COX4I1	NDUFS8	9606.ENSP00000457513	9606.ENSP00000315774	0	0	0	0	0.747	0.880	0	0.413	0.980
COX4I1	CYC1	9606.ENSP00000457513	9606.ENSP00000317159	0	0	0	0	0.863	0.970	0.598	0.548	0.999
COX4I1	COX5A	9606.ENSP00000457513	9606.ENSP00000317780	0	0	0	0	0.923	0.996	0.888	0.992	0.999
COX4I1	COX8A	9606.ENSP00000457513	9606.ENSP00000321260	0	0	0	0	0.358	0.913	0.800	0.692	0.996
COX4I1	NDUFV2	9606.ENSP00000457513	9606.ENSP00000327268	0	0	0	0	0.669	0.862	0	0.478	0.974
COX4I1	NDUFA12	9606.ENSP00000457513	9606.ENSP00000330737	0	0	0	0	0.673	0.864	0	0.396	0.971
COX4I1	UQCR10	9606.ENSP00000457513	9606.ENSP00000332887	0	0	0	0	0.622	0.959	0.632	0.519	0.996
COX4I1	NDUFA4	9606.ENSP00000457513	9606.ENSP00000339720	0	0	0	0	0.367	0.860	0.800	0.525	0.990
COX4I1	NDUFV3	9606.ENSP00000457513	9606.ENSP00000346196	0	0	0	0	0.271	0.843	0	0.328	0.916
COX4I1	MT-CO1	9606.ENSP00000457513	9606.ENSP00000354499	0	0	0	0	0.185	0.987	0.800	0.975	0.999
COX4I1	MT-CYB	9606.ENSP00000457513	9606.ENSP00000354554	0	0	0	0	0.120	0.923	0.540	0.601	0.986
COX4I1	MT-ND6	9606.ENSP00000457513	9606.ENSP00000354665	0	0	0	0	0.049	0.844	0	0.403	0.903
COX4I1	MT-ND1	9606.ENSP00000457513	9606.ENSP00000354687	0	0	0	0	0.160	0.844	0	0.608	0.944
COX4I1	MT-ND4L	9606.ENSP00000457513	9606.ENSP00000354728	0	0	0	0	0.049	0.844	0	0.288	0.885
COX4I1	MT-ND5	9606.ENSP00000457513	9606.ENSP00000354813	0	0	0	0	0.097	0.844	0	0.450	0.915
COX4I1	MT-CO2	9606.ENSP00000457513	9606.ENSP00000354876	0	0	0	0	0.410	0.999	0.888	0.900	0.999
COX4I1	MT-ND4	9606.ENSP00000457513	9606.ENSP00000354961	0	0	0	0	0.137	0.844	0	0.445	0.918
COX4I1	MT-CO3	9606.ENSP00000457513	9606.ENSP00000354982	0	0	0	0	0.155	0.984	0.888	0.746	0.999
COX4I1	MT-ND2	9606.ENSP00000457513	9606.ENSP00000355046	0	0	0	0	0.075	0.844	0	0.421	0.909
COX4I1	MT-ND3	9606.ENSP00000457513	9606.ENSP00000355206	0	0	0	0	0	0.844	0	0.368	0.897
COX4I1	NDUFS2	9606.ENSP00000457513	9606.ENSP00000356972	0	0	0	0	0.907	0.898	0	0.443	0.994
COX4I1	COX7A2	9606.ENSP00000457513	9606.ENSP00000359098	0	0	0	0	0.608	0.893	0.540	0.678	0.993
COX4I1	NDUFA1	9606.ENSP00000457513	9606.ENSP00000360492	0	0	0	0	0.403	0.844	0	0.445	0.943
COX4I1	NDUFS5	9606.ENSP00000457513	9606.ENSP00000362058	0	0	0	0	0.560	0.852	0	0.359	0.954
COX4I1	NDUFA8	9606.ENSP00000457513	9606.ENSP00000362873	0	0	0	0	0.731	0.897	0	0.369	0.981
COX4I1	SDHB	9606.ENSP00000457513	9606.ENSP00000364649	0	0	0	0	0.732	0.185	0	0.715	0.932
COX4I1	SDHD	9606.ENSP00000457513	9606.ENSP00000364699	0	0	0	0	0.585	0	0	0.421	0.750
COX4I1	COX4I2	9606.ENSP00000457513	9606.ENSP00000365243	0	0	0.072	0.929	0	0	0.900	0.107	0.909
COX4I1	UQCRQ	9606.ENSP00000457513	9606.ENSP00000367939	0	0	0	0	0.777	0.978	0.714	0.526	0.999
COX4I1	NDUFB6	9606.ENSP00000457513	9606.ENSP00000369176	0	0	0	0	0.551	0.851	0	0.491	0.963
COX4I1	NDUFA4L2	9606.ENSP00000457513	9606.ENSP00000377411	0	0	0	0	0.189	0.045	0.540	0.423	0.766
COX4I1	GAPDH	9606.ENSP00000457513	9606.ENSP00000380070	0	0	0	0	0.297	0	0	0.695	0.776
COX4I1	NDUFA11	9606.ENSP00000457513	9606.ENSP00000389160	0	0	0	0	0.475	0.830	0	0.359	0.937
COX4I1	NDUFS1	9606.ENSP00000457513	9606.ENSP00000392709	0	0	0	0	0.289	0.910	0	0.503	0.965
COX4I1	NDUFB3	9606.ENSP00000457513	9606.ENSP00000407336	0	0	0	0	0.324	0.852	0	0.413	0.936
COX4I1	NDUFA5	9606.ENSP00000457513	9606.ENSP00000417142	0	0	0	0	0.406	0.900	0	0.405	0.962
COX4I1	NDUFA3	9606.ENSP00000457513	9606.ENSP00000418438	0	0	0	0	0.451	0.844	0	0.356	0.940
COX4I1	NDUFB2	9606.ENSP00000457513	9606.ENSP00000419087	0	0	0	0	0.318	0.800	0	0.317	0.898
COX4I1	NDUFA13	9606.ENSP00000457513	9606.ENSP00000423673	0	0	0	0	0.938	0.881	0	0.399	0.995
COX4I1	COX7C	9606.ENSP00000457513	9606.ENSP00000425759	0	0	0	0	0.885	0.979	0.888	0.689	0.999
COX4I1	COX6C	9606.ENSP00000457513	9606.ENSP00000429707	0	0	0	0	0.840	0.992	0.800	0.736	0.999
COX4I1	UQCRB	9606.ENSP00000457513	9606.ENSP00000430494	0	0	0	0	0.760	0.968	0.632	0.601	0.998
COX4I1	NDUFC1	9606.ENSP00000457513	9606.ENSP00000441126	0	0	0	0	0.207	0.815	0	0.287	0.886
COX4I1	ENSP00000497305	9606.ENSP00000457513	9606.ENSP00000497305	0	0	0	0	0.818	0.189	0	0.183	0.868
COX4I1	NDUFB1	9606.ENSP00000457513	9606.ENSP00000483888	0	0	0	0	0.300	0.852	0	0.301	0.921
COX4I1	UQCRHL	9606.ENSP00000457513	9606.ENSP00000485401	0	0	0	0	0.609	0.513	0.623	0.160	0.931
COX4I1	NDUFAB1	9606.ENSP00000457513	9606.ENSP00000458770	0	0	0	0	0.338	0.856	0	0.381	0.936
COX4I1	NDUFA6	9606.ENSP00000457513	9606.ENSP00000482543	0	0	0	0	0.371	0.852	0	0.499	0.949
COX4I1	NDUFV1	9606.ENSP00000457513	9606.ENSP00000497587	0	0	0	0	0.697	0.864	0	0.475	0.976
COX4I1	UQCR11	9606.ENSP00000457513	9606.ENSP00000467262	0	0	0	0	0.664	0.923	0.540	0.381	0.991
COX4I1	COX7B	9606.ENSP00000457513	9606.ENSP00000497474	0	0	0	0	0.268	0.964	0.800	0.648	0.997
COX4I1	COX6B1	9606.ENSP00000457513	9606.ENSP00000466818	0	0	0	0	0.589	0.969	0.850	0.856	0.999
COX4I2	UQCRC1	9606.ENSP00000365243	9606.ENSP00000203407	0	0	0	0	0.649	0.521	0.608	0.581	0.968
COX4I2	NDUFB7	9606.ENSP00000365243	9606.ENSP00000215565	0	0	0	0	0.401	0.177	0	0.443	0.701
COX4I2	COX6A1	9606.ENSP00000365243	9606.ENSP00000229379	0	0	0	0	0.534	0.894	0.659	0.798	0.996
COX4I2	NDUFS7	9606.ENSP00000365243	9606.ENSP00000233627	0	0	0	0	0.602	0.246	0	0.351	0.788
COX4I2	NDUFA10	9606.ENSP00000365243	9606.ENSP00000252711	0	0	0	0	0.598	0.321	0.114	0.488	0.859
COX4I2	COX5B	9606.ENSP00000365243	9606.ENSP00000258424	0	0	0	0	0.691	0.626	0.693	0.868	0.994
COX4I2	NDUFS3	9606.ENSP00000365243	9606.ENSP00000263774	0	0	0	0	0.592	0.187	0	0.539	0.834
COX4I2	NDUFA9	9606.ENSP00000365243	9606.ENSP00000266544	0	0	0	0	0.688	0.189	0	0.662	0.907
COX4I2	UQCRC2	9606.ENSP00000365243	9606.ENSP00000268379	0	0	0	0	0.616	0.771	0.714	0.740	0.992
COX4I2	NDUFB10	9606.ENSP00000365243	9606.ENSP00000268668	0	0	0	0	0.829	0.324	0	0.329	0.915
COX4I2	NDUFS6	9606.ENSP00000365243	9606.ENSP00000274137	0	0	0	0	0.548	0.306	0	0.280	0.754
COX4I2	NDUFB11	9606.ENSP00000365243	9606.ENSP00000276062	0	0	0	0	0.676	0.311	0	0.241	0.815
COX4I2	NDUFB9	9606.ENSP00000365243	9606.ENSP00000276689	0	0	0	0	0.743	0.309	0	0.395	0.883
COX4I2	NDUFC2	9606.ENSP00000365243	9606.ENSP00000281031	0	0	0	0	0.513	0.241	0	0.372	0.747
COX4I2	COX6A2	9606.ENSP00000365243	9606.ENSP00000287490	0	0	0	0	0.550	0.747	0.659	0.787	0.990
COX4I2	COX7A1	9606.ENSP00000365243	9606.ENSP00000292907	0	0	0	0	0.186	0.428	0.360	0.731	0.909
COX4I2	NDUFB8	9606.ENSP00000365243	9606.ENSP00000299166	0	0	0	0	0.662	0.189	0	0.540	0.862
COX4I2	UQCRFS1	9606.ENSP00000365243	9606.ENSP00000306397	0	0	0	0	0.789	0.820	0.633	0.586	0.993
COX4I2	UQCRH	9606.ENSP00000365243	9606.ENSP00000309565	0	0	0	0	0.609	0.472	0.623	0.795	0.982
COX4I2	NDUFS8	9606.ENSP00000365243	9606.ENSP00000315774	0	0	0	0	0.688	0.286	0	0.330	0.837
COX4I2	CYC1	9606.ENSP00000365243	9606.ENSP00000317159	0	0	0	0	0.824	0.837	0.598	0.516	0.993
COX4I2	COX5A	9606.ENSP00000365243	9606.ENSP00000317780	0	0	0	0	0.689	0.918	0.744	0.894	0.999
COX4I2	COX8A	9606.ENSP00000365243	9606.ENSP00000321260	0	0	0	0	0.210	0	0.540	0.709	0.885
COX4I2	NDUFV2	9606.ENSP00000365243	9606.ENSP00000327268	0	0	0	0	0.602	0.262	0	0.343	0.790
COX4I2	NDUFA12	9606.ENSP00000365243	9606.ENSP00000330737	0	0	0	0	0.602	0.351	0	0.258	0.791
COX4I2	UQCR10	9606.ENSP00000365243	9606.ENSP00000332887	0	0	0	0	0.538	0.805	0.632	0.439	0.978
COX4I2	NDUFA4	9606.ENSP00000365243	9606.ENSP00000339720	0	0	0	0	0.189	0.045	0.540	0.521	0.806
COX4I2	MT-CO1	9606.ENSP00000365243	9606.ENSP00000354499	0	0	0	0	0.063	0.627	0.540	0.790	0.961
COX4I2	MT-CYB	9606.ENSP00000365243	9606.ENSP00000354554	0	0	0	0	0.069	0.503	0.540	0.519	0.883
COX4I2	MT-CO2	9606.ENSP00000365243	9606.ENSP00000354876	0	0	0	0	0.068	0.644	0.744	0.635	0.964
COX4I2	MT-CO3	9606.ENSP00000365243	9606.ENSP00000354982	0	0	0	0	0.090	0.822	0.744	0.499	0.976
COX4I2	NDUFS2	9606.ENSP00000365243	9606.ENSP00000356972	0	0	0	0	0.827	0.304	0	0.400	0.921
COX4I2	COX7A2	9606.ENSP00000365243	9606.ENSP00000359098	0	0	0	0	0.189	0.084	0.540	0.648	0.863
COX4I2	NDUFS5	9606.ENSP00000365243	9606.ENSP00000362058	0	0	0	0	0.400	0.291	0	0.369	0.708
COX4I2	NDUFA8	9606.ENSP00000365243	9606.ENSP00000362873	0	0	0	0	0.673	0.189	0	0.342	0.810
COX4I2	SDHB	9606.ENSP00000365243	9606.ENSP00000364649	0	0	0	0	0.674	0	0	0.498	0.829
COX4I2	SDHD	9606.ENSP00000365243	9606.ENSP00000364699	0	0	0	0	0.537	0	0	0.400	0.710
COX4I2	NDUFB6	9606.ENSP00000365243	9606.ENSP00000369176	0	0	0	0	0.432	0.287	0	0.486	0.773
COX4I2	ENSP00000497305	9606.ENSP00000365243	9606.ENSP00000497305	0	0	0	0	0.688	0.189	0	0.183	0.775
COX4I2	NDUFV1	9606.ENSP00000365243	9606.ENSP00000497587	0	0	0	0	0.664	0.186	0	0.437	0.832
COX4I2	NDUFA4L2	9606.ENSP00000365243	9606.ENSP00000377411	0	0	0	0	0.227	0.045	0.540	0.574	0.836
COX4I2	NDUFA13	9606.ENSP00000365243	9606.ENSP00000423673	0	0	0	0	0.829	0.301	0	0.301	0.909
COX4I2	COX7B	9606.ENSP00000365243	9606.ENSP00000497474	0	0	0	0	0.190	0.515	0.540	0.590	0.915
COX4I2	UQCRHL	9606.ENSP00000365243	9606.ENSP00000485401	0	0	0	0	0.609	0.472	0.623	0.160	0.926
COX4I2	UQCR11	9606.ENSP00000365243	9606.ENSP00000467262	0	0	0	0	0.592	0.539	0.540	0.338	0.935
COX4I2	COX6B1	9606.ENSP00000365243	9606.ENSP00000466818	0	0	0	0	0.332	0.663	0.655	0.785	0.981
COX4I2	COX6C	9606.ENSP00000365243	9606.ENSP00000429707	0	0	0	0	0.356	0.894	0.540	0.501	0.982
COX4I2	UQCRB	9606.ENSP00000365243	9606.ENSP00000430494	0	0	0	0	0.689	0.723	0.632	0.524	0.982
COX4I2	COX7C	9606.ENSP00000365243	9606.ENSP00000425759	0	0	0	0	0.685	0.749	0.744	0.645	0.991
COX4I2	UQCRQ	9606.ENSP00000365243	9606.ENSP00000367939	0	0	0	0	0.649	0.885	0.714	0.431	0.992
COX5A	NDUFB4	9606.ENSP00000317780	9606.ENSP00000184266	0	0	0	0	0.854	0.853	0	0.499	0.988
COX5A	UQCRC1	9606.ENSP00000317780	9606.ENSP00000203407	0	0	0	0	0.848	0.966	0.657	0.716	0.999
COX5A	NDUFB7	9606.ENSP00000317780	9606.ENSP00000215565	0	0	0	0	0.851	0.830	0	0.451	0.985
COX5A	COX6A1	9606.ENSP00000317780	9606.ENSP00000229379	0	0	0	0	0.835	0.966	0.888	0.958	0.999
COX5A	NDUFS7	9606.ENSP00000317780	9606.ENSP00000233627	0	0	0	0	0.826	0.858	0	0.409	0.984
COX5A	NDUFA2	9606.ENSP00000317780	9606.ENSP00000252102	0	0	0	0	0.599	0.859	0	0.555	0.972
COX5A	NDUFA10	9606.ENSP00000317780	9606.ENSP00000252711	0	0	0	0	0.694	0.876	0	0.541	0.981
COX5A	COX5B	9606.ENSP00000317780	9606.ENSP00000258424	0	0	0	0	0.978	0.995	0.959	0.987	0.999
COX5A	NDUFB5	9606.ENSP00000317780	9606.ENSP00000259037	0	0	0	0	0.882	0.830	0	0.670	0.992
COX5A	PALB2	9606.ENSP00000317780	9606.ENSP00000261584	0	0	0	0	0.693	0.327	0	0.116	0.801
COX5A	NDUFS3	9606.ENSP00000317780	9606.ENSP00000263774	0	0	0	0	0.926	0.886	0	0.606	0.996
COX5A	NDUFA9	9606.ENSP00000317780	9606.ENSP00000266544	0	0	0	0	0.855	0.851	0	0.628	0.991
COX5A	UQCRC2	9606.ENSP00000317780	9606.ENSP00000268379	0	0	0	0	0.923	0.988	0.953	0.732	0.999
COX5A	NDUFB10	9606.ENSP00000317780	9606.ENSP00000268668	0	0	0	0	0.847	0.892	0	0.644	0.993
COX5A	NDUFS6	9606.ENSP00000317780	9606.ENSP00000274137	0	0	0	0	0.857	0.859	0	0.447	0.987
COX5A	NDUFB11	9606.ENSP00000317780	9606.ENSP00000276062	0	0	0	0	0.850	0.830	0	0.365	0.982
COX5A	NDUFB9	9606.ENSP00000317780	9606.ENSP00000276689	0	0	0	0	0.918	0.876	0	0.688	0.996
COX5A	NDUFC2	9606.ENSP00000317780	9606.ENSP00000281031	0	0	0	0	0.730	0.845	0	0.482	0.976
COX5A	COX6A2	9606.ENSP00000317780	9606.ENSP00000287490	0	0	0	0	0.826	0.975	0.744	0.911	0.999
COX5A	COX7A1	9606.ENSP00000317780	9606.ENSP00000292907	0	0	0	0	0.109	0.967	0.360	0.728	0.994
COX5A	NDUFS4	9606.ENSP00000317780	9606.ENSP00000296684	0	0	0	0	0.864	0.858	0	0.435	0.988
COX5A	NDUFB8	9606.ENSP00000317780	9606.ENSP00000299166	0	0	0	0	0.930	0.830	0	0.721	0.996
COX5A	NDUFA7	9606.ENSP00000317780	9606.ENSP00000301457	0	0	0	0	0.671	0.812	0	0.400	0.959
COX5A	UQCRFS1	9606.ENSP00000317780	9606.ENSP00000306397	0	0	0	0	0.974	0.991	0.925	0.750	0.999
COX5A	UQCRH	9606.ENSP00000317780	9606.ENSP00000309565	0	0	0	0	0.579	0.903	0.633	0.710	0.995
COX5A	NDUFS8	9606.ENSP00000317780	9606.ENSP00000315774	0	0	0	0	0.872	0.852	0	0.713	0.994
