#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CDK2	PTEN	9606.ENSP00000266970	9606.ENSP00000361021	0	0	0	0	0.078	0.126	0	0.754	0.784
CDK2	PGR	9606.ENSP00000266970	9606.ENSP00000325120	0	0	0	0	0	0.512	0	0.650	0.822
CDK2	H2AX	9606.ENSP00000266970	9606.ENSP00000434024	0	0	0	0	0.156	0.071	0.500	0.691	0.862
CDK2	CHEK1	9606.ENSP00000266970	9606.ENSP00000391090	0	0	0	0.625	0.238	0.242	0.500	0.601	0.869
CDK2	MYC	9606.ENSP00000266970	9606.ENSP00000478887	0	0	0	0	0.114	0.327	0.500	0.884	0.960
CDK2	TP53	9606.ENSP00000266970	9606.ENSP00000269305	0	0	0	0	0.093	0.778	0.500	0.891	0.987
CDK2	CDKN2A	9606.ENSP00000266970	9606.ENSP00000418915	0	0	0	0	0.072	0.094	0	0.993	0.993
CDK2	E2F1	9606.ENSP00000266970	9606.ENSP00000345571	0	0	0	0	0.164	0.796	0.900	0.873	0.997
CDK2	RB1	9606.ENSP00000266970	9606.ENSP00000267163	0	0	0	0	0.095	0.991	0.900	0.821	0.999
CDK2	CDKN1A	9606.ENSP00000266970	9606.ENSP00000384849	0	0	0	0	0.085	0.994	0.900	0.999	0.999
CDK4	CDKN1B	9606.ENSP00000257904	9606.ENSP00000228872	0	0	0	0	0.087	0.999	0.900	0.996	0.999
CDK4	MLH1	9606.ENSP00000257904	9606.ENSP00000231790	0	0.025	0	0	0.102	0.071	0.500	0.458	0.743
CDK4	KRAS	9606.ENSP00000257904	9606.ENSP00000256078	0	0	0	0	0.067	0.195	0	0.684	0.743
CDK4	PIK3CA	9606.ENSP00000257904	9606.ENSP00000263967	0	0	0	0	0	0	0	0.709	0.709
CDK4	ESR1	9606.ENSP00000257904	9606.ENSP00000405330	0	0	0	0	0	0.045	0	0.717	0.718
CDK4	H2AX	9606.ENSP00000257904	9606.ENSP00000434024	0	0	0	0	0.159	0.071	0.500	0.418	0.742
CDK4	PARP1	9606.ENSP00000257904	9606.ENSP00000355759	0	0	0	0	0.194	0	0	0.709	0.756
CDK4	PLK1	9606.ENSP00000257904	9606.ENSP00000300093	0	0	0	0.618	0.336	0.372	0	0.535	0.789
CDK4	PTEN	9606.ENSP00000257904	9606.ENSP00000361021	0	0	0	0	0.078	0.236	0	0.824	0.865
CDK4	MDM2	9606.ENSP00000257904	9606.ENSP00000258149	0	0	0	0	0.042	0	0	0.884	0.884
CDK4	E2F1	9606.ENSP00000257904	9606.ENSP00000345571	0	0	0	0	0.110	0.091	0.500	0.908	0.958
CDK4	MYC	9606.ENSP00000257904	9606.ENSP00000478887	0	0	0	0	0.100	0.642	0	0.904	0.966
CDK4	TP53	9606.ENSP00000257904	9606.ENSP00000269305	0	0	0	0	0.117	0.554	0	0.922	0.966
CDK4	RB1	9606.ENSP00000257904	9606.ENSP00000267163	0	0	0	0	0.077	0.994	0.900	0.984	0.999
CDK4	CDKN2A	9606.ENSP00000257904	9606.ENSP00000418915	0	0	0	0	0.058	0.994	0.900	0.999	0.999
CDK4	CDKN1A	9606.ENSP00000257904	9606.ENSP00000384849	0	0	0	0	0.103	0.999	0.900	0.998	0.999
CDKN1A	CDKN1B	9606.ENSP00000384849	9606.ENSP00000228872	0	0	0	0.732	0	0.642	0.900	0.555	0.982
CDKN1A	MDM2	9606.ENSP00000384849	9606.ENSP00000258149	0	0	0	0	0.072	0.848	0	0.873	0.980
CDKN1A	RB1	9606.ENSP00000384849	9606.ENSP00000267163	0	0	0	0	0	0.332	0.500	0.658	0.876
CDKN1A	TP53	9606.ENSP00000384849	9606.ENSP00000269305	0	0	0	0	0	0.925	0.900	0.960	0.999
CDKN1A	EGFR	9606.ENSP00000384849	9606.ENSP00000275493	0	0	0	0	0.061	0	0	0.746	0.752
CDKN1A	E2F1	9606.ENSP00000384849	9606.ENSP00000345571	0	0	0	0	0	0.226	0.500	0.947	0.977
CDKN1A	PARP1	9606.ENSP00000384849	9606.ENSP00000355759	0	0	0	0	0	0.625	0	0.633	0.856
CDKN1A	PTEN	9606.ENSP00000384849	9606.ENSP00000361021	0	0	0	0	0	0	0	0.792	0.792
CDKN1A	CHEK1	9606.ENSP00000384849	9606.ENSP00000391090	0	0	0	0	0	0.292	0	0.647	0.740
CDKN1A	ESR1	9606.ENSP00000384849	9606.ENSP00000405330	0	0	0	0	0	0.625	0	0.597	0.842
CDKN1A	CDKN2A	9606.ENSP00000384849	9606.ENSP00000418915	0	0	0	0	0.060	0.049	0.500	0.933	0.966
CDKN1A	MYC	9606.ENSP00000384849	9606.ENSP00000478887	0	0	0	0	0.105	0.320	0.500	0.945	0.981
CDKN1B	EGFR	9606.ENSP00000228872	9606.ENSP00000275493	0	0	0	0	0	0	0	0.736	0.736
CDKN1B	ERBB2	9606.ENSP00000228872	9606.ENSP00000269571	0	0	0	0	0	0	0	0.739	0.739
CDKN1B	E2F1	9606.ENSP00000228872	9606.ENSP00000345571	0	0	0	0	0	0	0.500	0.640	0.812
CDKN1B	RB1	9606.ENSP00000228872	9606.ENSP00000267163	0	0	0	0	0.049	0.096	0.500	0.626	0.818
CDKN1B	PTEN	9606.ENSP00000228872	9606.ENSP00000361021	0	0	0	0	0.060	0	0	0.831	0.834
CDKN1B	MYC	9606.ENSP00000228872	9606.ENSP00000478887	0	0	0	0	0.101	0.328	0	0.780	0.855
CDKN1B	CDKN2A	9606.ENSP00000228872	9606.ENSP00000418915	0	0	0	0	0	0.049	0.500	0.865	0.930
CDKN1B	TP53	9606.ENSP00000228872	9606.ENSP00000269305	0	0	0	0	0	0.076	0.900	0.911	0.991
CDKN2A	MLH1	9606.ENSP00000418915	9606.ENSP00000231790	0	0	0	0	0	0	0	0.855	0.855
CDKN2A	KRAS	9606.ENSP00000418915	9606.ENSP00000256078	0	0	0	0	0.055	0.102	0.900	0.917	0.992
CDKN2A	MDM2	9606.ENSP00000418915	9606.ENSP00000258149	0	0	0	0	0.068	0.992	0.900	0.999	0.999
CDKN2A	PIK3CA	9606.ENSP00000418915	9606.ENSP00000263967	0	0	0	0	0	0	0	0.791	0.791
CDKN2A	RB1	9606.ENSP00000418915	9606.ENSP00000267163	0	0	0	0	0	0.052	0	0.842	0.843
CDKN2A	TP53	9606.ENSP00000418915	9606.ENSP00000269305	0	0	0	0	0	0.874	0.900	0.970	0.999
CDKN2A	ERBB2	9606.ENSP00000418915	9606.ENSP00000269571	0	0	0	0	0.062	0.045	0	0.767	0.773
CDKN2A	EGFR	9606.ENSP00000418915	9606.ENSP00000275493	0	0	0	0	0.069	0.045	0	0.906	0.910
CDKN2A	STK11	9606.ENSP00000418915	9606.ENSP00000324856	0	0	0	0	0	0.186	0	0.793	0.824
CDKN2A	E2F1	9606.ENSP00000418915	9606.ENSP00000345571	0	0	0	0	0.067	0.621	0	0.921	0.969
CDKN2A	NF1	9606.ENSP00000418915	9606.ENSP00000351015	0	0	0	0	0.042	0.043	0	0.771	0.772
CDKN2A	PTEN	9606.ENSP00000418915	9606.ENSP00000361021	0	0	0	0	0.053	0.188	0	0.908	0.923
CDKN2A	CHEK1	9606.ENSP00000418915	9606.ENSP00000391090	0	0	0	0	0.072	0.055	0	0.711	0.724
CDKN2A	HRAS	9606.ENSP00000418915	9606.ENSP00000407586	0	0	0	0	0.055	0.160	0.900	0.893	0.990
CDKN2A	LOC102723407	9606.ENSP00000418915	9606.ENSP00000478289	0	0	0	0	0	0	0	0.717	0.717
CDKN2A	NOTCH1	9606.ENSP00000418915	9606.ENSP00000498587	0	0	0	0	0.064	0.098	0	0.698	0.723
CDKN2A	H2AX	9606.ENSP00000418915	9606.ENSP00000434024	0	0	0	0	0.060	0.050	0.500	0.542	0.768
CDKN2A	MYC	9606.ENSP00000418915	9606.ENSP00000478887	0	0	0	0	0.055	0.783	0.900	0.929	0.998
CHEK1	MSH2	9606.ENSP00000391090	9606.ENSP00000233146	0	0	0	0	0.267	0.292	0	0.584	0.765
CHEK1	HUS1	9606.ENSP00000391090	9606.ENSP00000258774	0	0	0	0	0.053	0	0.500	0.924	0.960
CHEK1	TOPBP1	9606.ENSP00000391090	9606.ENSP00000260810	0	0	0	0	0.163	0.356	0.800	0.916	0.989
CHEK1	NBN	9606.ENSP00000391090	9606.ENSP00000265433	0	0	0	0	0.056	0.225	0.500	0.686	0.869
CHEK1	TP53	9606.ENSP00000391090	9606.ENSP00000269305	0	0	0	0	0.074	0.783	0.900	0.906	0.997
CHEK1	RAD9A	9606.ENSP00000391090	9606.ENSP00000311360	0	0	0	0	0	0	0.500	0.930	0.963
CHEK1	PRKDC	9606.ENSP00000391090	9606.ENSP00000313420	0	0	0	0	0.124	0.504	0	0.847	0.928
CHEK1	E2F1	9606.ENSP00000391090	9606.ENSP00000345571	0	0	0	0	0.139	0	0	0.738	0.764
CHEK1	PARP1	9606.ENSP00000391090	9606.ENSP00000355759	0	0	0	0	0.109	0.330	0	0.781	0.858
CHEK1	PTEN	9606.ENSP00000391090	9606.ENSP00000361021	0	0	0	0	0	0.165	0	0.760	0.791
CHEK1	MYC	9606.ENSP00000391090	9606.ENSP00000478887	0	0	0	0	0.085	0	0	0.749	0.760
CHEK1	H2AX	9606.ENSP00000391090	9606.ENSP00000434024	0	0	0	0	0.149	0.092	0	0.879	0.898
E2F1	MDM2	9606.ENSP00000345571	9606.ENSP00000258149	0	0	0	0	0	0.625	0	0.980	0.992
E2F1	TOPBP1	9606.ENSP00000345571	9606.ENSP00000260810	0	0	0	0	0.086	0.835	0	0.946	0.991
E2F1	RB1	9606.ENSP00000345571	9606.ENSP00000267163	0	0	0	0	0.067	0.999	0.900	0.995	0.999
E2F1	TP53	9606.ENSP00000345571	9606.ENSP00000269305	0	0	0	0	0	0.510	0	0.974	0.986
E2F1	EGFR	9606.ENSP00000345571	9606.ENSP00000275493	0	0	0	0	0	0	0	0.734	0.734
E2F1	ESR1	9606.ENSP00000345571	9606.ENSP00000405330	0	0	0	0	0	0.292	0	0.611	0.713
E2F1	NOTCH1	9606.ENSP00000345571	9606.ENSP00000498587	0	0	0	0	0.060	0.045	0.500	0.437	0.713
E2F1	PARP1	9606.ENSP00000345571	9606.ENSP00000355759	0	0	0	0	0.097	0.516	0	0.551	0.787
E2F1	PTEN	9606.ENSP00000345571	9606.ENSP00000361021	0	0	0	0	0.055	0.292	0	0.779	0.839
E2F1	MYC	9606.ENSP00000345571	9606.ENSP00000478887	0	0	0	0	0.084	0.166	0.500	0.990	0.995
EGFR	PIK3R2	9606.ENSP00000275493	9606.ENSP00000222254	0	0	0	0	0.044	0.848	0.900	0.623	0.993
EGFR	KRAS	9606.ENSP00000275493	9606.ENSP00000256078	0	0	0	0	0.053	0.662	0.900	0.918	0.997
EGFR	MDM2	9606.ENSP00000275493	9606.ENSP00000258149	0	0	0	0	0	0	0.650	0.718	0.897
EGFR	PIK3R3	9606.ENSP00000275493	9606.ENSP00000262741	0	0	0	0	0	0.810	0.900	0.554	0.990
EGFR	GAB1	9606.ENSP00000275493	9606.ENSP00000262995	0	0	0	0	0.044	0.877	0.900	0.986	0.999
EGFR	PIK3CA	9606.ENSP00000275493	9606.ENSP00000263967	0	0	0	0	0	0.790	0.900	0.976	0.999
EGFR	TP53	9606.ENSP00000275493	9606.ENSP00000269305	0	0	0	0	0	0.329	0	0.919	0.943
EGFR	ERBB2	9606.ENSP00000275493	9606.ENSP00000269571	0	0	0.064	0.939	0.080	0.998	0.900	0.983	0.999
EGFR	PARP1	9606.ENSP00000275493	9606.ENSP00000355759	0	0	0	0	0.044	0.100	0	0.734	0.751
EGFR	PGR	9606.ENSP00000275493	9606.ENSP00000325120	0	0	0	0	0	0.092	0	0.820	0.830
EGFR	NF1	9606.ENSP00000275493	9606.ENSP00000351015	0	0	0	0	0.055	0.330	0	0.778	0.847
EGFR	MYC	9606.ENSP00000275493	9606.ENSP00000478887	0	0	0	0	0.044	0.103	0	0.866	0.875
EGFR	NOTCH1	9606.ENSP00000275493	9606.ENSP00000498587	0	0	0	0	0.042	0.075	0	0.872	0.877
EGFR	LOC102723407	9606.ENSP00000275493	9606.ENSP00000478289	0	0	0	0	0	0.900	0	0.254	0.922
EGFR	PIK3C2B	9606.ENSP00000275493	9606.ENSP00000356155	0	0	0	0	0.044	0.838	0	0.576	0.928
EGFR	PRKDC	9606.ENSP00000275493	9606.ENSP00000313420	0	0	0	0	0.044	0.361	0	0.904	0.936
EGFR	PIK3CD	9606.ENSP00000275493	9606.ENSP00000366563	0	0	0	0	0.042	0	0.900	0.443	0.942
EGFR	PTEN	9606.ENSP00000275493	9606.ENSP00000361021	0	0	0	0	0	0.608	0	0.925	0.969
EGFR	ESR1	9606.ENSP00000275493	9606.ENSP00000405330	0	0	0	0	0	0.583	0	0.974	0.988
EGFR	SHC4	9606.ENSP00000275493	9606.ENSP00000329668	0	0	0	0	0	0.857	0.900	0.251	0.988
EGFR	HRAS	9606.ENSP00000275493	9606.ENSP00000407586	0	0	0	0	0.053	0.315	0.900	0.931	0.994
EGFR	PIK3R1	9606.ENSP00000275493	9606.ENSP00000428056	0	0	0	0	0.042	0.900	0.900	0.901	0.998
EGFR	PTK2	9606.ENSP00000275493	9606.ENSP00000341189	0	0	0	0.597	0.086	0.994	0.900	0.926	0.999
ERBB2	PIK3R2	9606.ENSP00000269571	9606.ENSP00000222254	0	0	0	0	0.049	0.794	0.900	0.365	0.985
ERBB2	MSH2	9606.ENSP00000269571	9606.ENSP00000233146	0	0	0	0	0	0	0	0.728	0.728
ERBB2	KRAS	9606.ENSP00000269571	9606.ENSP00000256078	0	0	0	0	0.053	0.199	0.500	0.923	0.966
ERBB2	PIK3R3	9606.ENSP00000269571	9606.ENSP00000262741	0	0	0	0	0.044	0.440	0.900	0.593	0.975
ERBB2	GAB1	9606.ENSP00000269571	9606.ENSP00000262995	0	0	0	0	0.049	0.314	0.900	0.300	0.948
ERBB2	PIK3CA	9606.ENSP00000269571	9606.ENSP00000263967	0	0	0	0	0	0.115	0.900	0.927	0.992
ERBB2	TP53	9606.ENSP00000269571	9606.ENSP00000269305	0	0	0	0	0.060	0.172	0	0.924	0.935
ERBB2	PARP1	9606.ENSP00000269571	9606.ENSP00000355759	0	0	0	0	0	0	0	0.741	0.741
ERBB2	NF1	9606.ENSP00000269571	9606.ENSP00000351015	0	0	0	0	0	0	0	0.771	0.771
ERBB2	NOTCH1	9606.ENSP00000269571	9606.ENSP00000498587	0	0	0	0	0.049	0.075	0	0.787	0.796
ERBB2	PTEN	9606.ENSP00000269571	9606.ENSP00000361021	0	0	0	0	0	0.070	0	0.864	0.868
ERBB2	MYC	9606.ENSP00000269571	9606.ENSP00000478887	0	0	0	0	0	0.166	0	0.870	0.886
ERBB2	HRAS	9606.ENSP00000269571	9606.ENSP00000407586	0	0	0	0	0.053	0.328	0.500	0.742	0.907
ERBB2	PIK3CD	9606.ENSP00000269571	9606.ENSP00000366563	0	0	0	0	0	0	0.900	0.440	0.941
ERBB2	SHC4	9606.ENSP00000269571	9606.ENSP00000329668	0	0	0	0	0	0.387	0.900	0.191	0.946
ERBB2	ESR1	9606.ENSP00000269571	9606.ENSP00000405330	0	0	0	0	0	0.329	0	0.966	0.976
ERBB2	PGR	9606.ENSP00000269571	9606.ENSP00000325120	0	0	0	0	0	0.329	0	0.972	0.980
ERBB2	PTK2	9606.ENSP00000269571	9606.ENSP00000341189	0	0	0	0.598	0.060	0.786	0.900	0.564	0.990
ERBB2	PIK3R1	9606.ENSP00000269571	9606.ENSP00000428056	0	0	0	0	0	0.840	0.900	0.728	0.995
ESR1	KRAS	9606.ENSP00000405330	9606.ENSP00000256078	0	0	0	0	0	0.073	0	0.756	0.764
ESR1	MDM2	9606.ENSP00000405330	9606.ENSP00000258149	0	0	0	0	0.042	0.785	0	0.762	0.946
ESR1	PIK3CA	9606.ENSP00000405330	9606.ENSP00000263967	0	0	0	0	0	0.510	0.400	0.817	0.941
ESR1	TP53	9606.ENSP00000405330	9606.ENSP00000269305	0	0	0	0	0	0.735	0	0.974	0.992
ESR1	PRKDC	9606.ENSP00000405330	9606.ENSP00000313420	0	0	0	0	0	0.306	0	0.610	0.717
ESR1	PGR	9606.ENSP00000405330	9606.ENSP00000325120	0	0	0	0.673	0.240	0.771	0.700	0.560	0.974
ESR1	PTK2	9606.ENSP00000405330	9606.ENSP00000341189	0	0	0	0	0.052	0	0.500	0.682	0.836
ESR1	PARP1	9606.ENSP00000405330	9606.ENSP00000355759	0	0	0	0	0	0.312	0	0.647	0.746
ESR1	PTEN	9606.ENSP00000405330	9606.ENSP00000361021	0	0	0	0	0	0.295	0	0.737	0.807
ESR1	HRAS	9606.ENSP00000405330	9606.ENSP00000407586	0	0	0	0	0	0.073	0	0.705	0.715
ESR1	MYC	9606.ENSP00000405330	9606.ENSP00000478887	0	0	0	0	0.053	0.620	0.500	0.913	0.982
ESR1	PIK3R1	9606.ENSP00000405330	9606.ENSP00000428056	0	0	0	0	0	0.708	0.400	0.971	0.994
FANCC	PMS2	9606.ENSP00000289081	9606.ENSP00000265849	0	0	0	0	0.264	0.155	0	0.571	0.709
FANCC	TP53	9606.ENSP00000289081	9606.ENSP00000269305	0	0	0	0	0	0	0.750	0.506	0.871
GAB1	PIK3R2	9606.ENSP00000262995	9606.ENSP00000222254	0	0	0	0	0	0.199	0.900	0.150	0.926
GAB1	PIK3R3	9606.ENSP00000262995	9606.ENSP00000262741	0	0	0	0	0.067	0.199	0.900	0.113	0.924
GAB1	SHC4	9606.ENSP00000262995	9606.ENSP00000329668	0	0	0	0	0	0.049	0.900	0.088	0.905
GAB1	PIK3CA	9606.ENSP00000262995	9606.ENSP00000263967	0	0	0	0	0.060	0.041	0.900	0.224	0.920
GAB1	PIK3CD	9606.ENSP00000262995	9606.ENSP00000366563	0	0	0	0	0	0.041	0.900	0.282	0.925
GAB1	PIK3R1	9606.ENSP00000262995	9606.ENSP00000428056	0	0	0	0	0.049	0.880	0.900	0.309	0.991
H2AX	MLH1	9606.ENSP00000434024	9606.ENSP00000231790	0	0	0	0	0.045	0.292	0.500	0.593	0.844
H2AX	MSH2	9606.ENSP00000434024	9606.ENSP00000233146	0	0	0	0	0.086	0.328	0	0.570	0.712
H2AX	NBN	9606.ENSP00000434024	9606.ENSP00000265433	0	0	0	0	0	0.889	0.500	0.676	0.980
H2AX	TP53	9606.ENSP00000434024	9606.ENSP00000269305	0	0	0	0	0.047	0.292	0	0.854	0.892
H2AX	PLK1	9606.ENSP00000434024	9606.ENSP00000300093	0	0	0	0	0.175	0	0.500	0.433	0.745
H2AX	RAD9A	9606.ENSP00000434024	9606.ENSP00000311360	0	0	0	0	0.047	0.052	0	0.763	0.767
H2AX	PRKDC	9606.ENSP00000434024	9606.ENSP00000313420	0	0	0	0	0.075	0.833	0.500	0.810	0.983
H2AX	PARP1	9606.ENSP00000434024	9606.ENSP00000355759	0	0	0	0	0.097	0.866	0	0.727	0.964
H2AX	RAD50	9606.ENSP00000434024	9606.ENSP00000368100	0	0	0	0	0	0.809	0.500	0.365	0.934
H2AX	MYC	9606.ENSP00000434024	9606.ENSP00000478887	0	0	0	0	0.081	0.292	0.400	0.516	0.785
HRAS	PIK3R2	9606.ENSP00000407586	9606.ENSP00000222254	0	0	0	0	0.059	0.065	0.900	0.305	0.930
HRAS	KRAS	9606.ENSP00000407586	9606.ENSP00000256078	0	0	0.050	0.981	0	0.883	0.900	0.411	0.992
HRAS	PIK3R3	9606.ENSP00000407586	9606.ENSP00000262741	0	0	0	0	0	0.065	0.900	0.232	0.922
HRAS	PIK3CA	9606.ENSP00000407586	9606.ENSP00000263967	0	0	0	0	0.100	0.758	0.900	0.800	0.995
HRAS	TP53	9606.ENSP00000407586	9606.ENSP00000269305	0	0	0	0	0.083	0.292	0	0.894	0.925
HRAS	NF1	9606.ENSP00000407586	9606.ENSP00000351015	0	0	0	0	0.051	0.789	0.900	0.748	0.994
HRAS	PTEN	9606.ENSP00000407586	9606.ENSP00000361021	0	0	0	0	0.059	0.099	0	0.808	0.823
HRAS	PIK3CD	9606.ENSP00000407586	9606.ENSP00000366563	0	0	0	0	0.056	0.644	0.900	0.239	0.971
HRAS	NOTCH1	9606.ENSP00000407586	9606.ENSP00000498587	0	0	0	0	0	0.522	0	0.626	0.814
HRAS	MYC	9606.ENSP00000407586	9606.ENSP00000478887	0	0	0	0	0.059	0.045	0	0.868	0.871
HRAS	PIK3R1	9606.ENSP00000407586	9606.ENSP00000428056	0	0	0	0	0	0.688	0.900	0.707	0.990
HUS1	PRKDC	9606.ENSP00000258774	9606.ENSP00000313420	0	0	0	0	0.060	0	0	0.695	0.701
HUS1	TP53	9606.ENSP00000258774	9606.ENSP00000269305	0	0	0	0	0	0	0.400	0.541	0.712
HUS1	NBN	9606.ENSP00000258774	9606.ENSP00000265433	0	0	0	0	0.121	0	0.500	0.673	0.843
HUS1	TOPBP1	9606.ENSP00000258774	9606.ENSP00000260810	0	0	0	0	0.049	0.363	0.500	0.990	0.996
HUS1	RAD9A	9606.ENSP00000258774	9606.ENSP00000311360	0	0	0	0	0	0.995	0.800	0.999	0.999
KRAS	PIK3R2	9606.ENSP00000256078	9606.ENSP00000222254	0	0	0	0	0.047	0.147	0.900	0.417	0.946
KRAS	MLH1	9606.ENSP00000256078	9606.ENSP00000231790	0.042	0	0	0	0.044	0	0	0.868	0.868
KRAS	MSH2	9606.ENSP00000256078	9606.ENSP00000233146	0	0	0	0	0.049	0	0	0.816	0.818
KRAS	PTK2	9606.ENSP00000256078	9606.ENSP00000341189	0	0	0	0	0.079	0	0.500	0.460	0.729
KRAS	PMS2	9606.ENSP00000256078	9606.ENSP00000265849	0.042	0	0	0	0.044	0	0	0.775	0.776
KRAS	NOTCH1	9606.ENSP00000256078	9606.ENSP00000498587	0	0	0	0	0.044	0.553	0	0.683	0.853
KRAS	MYC	9606.ENSP00000256078	9606.ENSP00000478887	0	0	0	0	0.059	0.075	0	0.865	0.872
KRAS	STK11	9606.ENSP00000256078	9606.ENSP00000324856	0	0	0	0	0.054	0.090	0	0.872	0.880
KRAS	PTEN	9606.ENSP00000256078	9606.ENSP00000361021	0	0	0	0	0.078	0.099	0	0.930	0.936
KRAS	TP53	9606.ENSP00000256078	9606.ENSP00000269305	0	0	0	0	0.074	0	0	0.947	0.949
KRAS	PIK3R3	9606.ENSP00000256078	9606.ENSP00000262741	0	0	0	0	0	0.065	0.900	0.535	0.952
KRAS	PIK3R1	9606.ENSP00000256078	9606.ENSP00000428056	0	0	0	0	0.072	0.102	0.900	0.618	0.963
KRAS	PIK3CD	9606.ENSP00000256078	9606.ENSP00000366563	0	0	0	0	0.056	0.352	0.900	0.637	0.974
KRAS	NF1	9606.ENSP00000256078	9606.ENSP00000351015	0	0	0	0	0.064	0.543	0.900	0.925	0.996
KRAS	PIK3CA	9606.ENSP00000256078	9606.ENSP00000263967	0	0	0	0	0.143	0.627	0.900	0.951	0.998
LOC102723407	TP53	9606.ENSP00000478289	9606.ENSP00000269305	0	0	0	0	0	0	0	0.813	0.813
LOC102723407	MYC	9606.ENSP00000478289	9606.ENSP00000478887	0	0	0	0	0	0	0	0.922	0.922
MDM2	STK11	9606.ENSP00000258149	9606.ENSP00000324856	0	0	0	0	0.045	0.470	0	0.500	0.725
MDM2	PLK1	9606.ENSP00000258149	9606.ENSP00000300093	0	0	0	0	0	0.292	0	0.692	0.772
MDM2	NBN	9606.ENSP00000258149	9606.ENSP00000265433	0	0	0	0	0.049	0.516	0	0.548	0.774
MDM2	MYC	9606.ENSP00000258149	9606.ENSP00000478887	0	0	0	0	0	0.221	0	0.770	0.813
MDM2	NOTCH1	9606.ENSP00000258149	9606.ENSP00000498587	0	0	0	0	0.047	0.517	0	0.687	0.843
MDM2	PTEN	9606.ENSP00000258149	9606.ENSP00000361021	0	0	0	0	0.069	0.045	0.400	0.838	0.902
MDM2	RB1	9606.ENSP00000258149	9606.ENSP00000267163	0	0	0	0	0.042	0.889	0.900	0.925	0.999
MDM2	TP53	9606.ENSP00000258149	9606.ENSP00000269305	0	0	0	0	0.116	0.999	0.900	0.999	0.999
MLH1	STK11	9606.ENSP00000231790	9606.ENSP00000324856	0	0	0	0	0.055	0	0	0.726	0.730
MLH1	NF1	9606.ENSP00000231790	9606.ENSP00000351015	0	0	0	0	0.042	0	0	0.763	0.764
MLH1	PIK3CA	9606.ENSP00000231790	9606.ENSP00000263967	0	0	0	0	0.049	0	0	0.788	0.789
MLH1	PTEN	9606.ENSP00000231790	9606.ENSP00000361021	0	0	0	0	0.086	0.098	0	0.810	0.830
MLH1	XPA	9606.ENSP00000231790	9606.ENSP00000364270	0	0	0	0	0.049	0.190	0.540	0.597	0.838
MLH1	PRKDC	9606.ENSP00000231790	9606.ENSP00000313420	0	0	0	0	0.129	0.166	0.540	0.639	0.863
MLH1	NBN	9606.ENSP00000231790	9606.ENSP00000265433	0	0	0	0	0.099	0.510	0	0.774	0.891
MLH1	TP53	9606.ENSP00000231790	9606.ENSP00000269305	0	0	0	0	0	0	0.750	0.867	0.965
MLH1	PMS1	9606.ENSP00000231790	9606.ENSP00000406490	0	0	0.124	0.587	0.095	0.935	0.540	0.992	0.999
MLH1	MSH2	9606.ENSP00000231790	9606.ENSP00000233146	0.061	0	0.286	0	0.384	0.923	0.540	0.999	0.999
MLH1	PMS2	9606.ENSP00000231790	9606.ENSP00000265849	0	0	0.109	0.619	0.121	0.997	0.900	0.992	0.999
MSH2	PARP1	9606.ENSP00000233146	9606.ENSP00000355759	0	0	0	0	0.249	0.221	0	0.549	0.713
MSH2	NF1	9606.ENSP00000233146	9606.ENSP00000351015	0	0	0	0	0.071	0	0	0.717	0.726
MSH2	RAD9A	9606.ENSP00000233146	9606.ENSP00000311360	0	0	0	0	0.075	0.292	0	0.622	0.731
MSH2	PTEN	9606.ENSP00000233146	9606.ENSP00000361021	0	0	0	0	0.100	0	0	0.764	0.778
MSH2	NBN	9606.ENSP00000233146	9606.ENSP00000265433	0	0	0	0	0.082	0.319	0	0.742	0.824
MSH2	MYC	9606.ENSP00000233146	9606.ENSP00000478887	0	0	0	0	0.062	0.613	0	0.629	0.853
MSH2	XPA	9606.ENSP00000233146	9606.ENSP00000364270	0	0	0	0	0.056	0.359	0.540	0.709	0.908
MSH2	PRKDC	9606.ENSP00000233146	9606.ENSP00000313420	0	0	0	0	0.200	0.059	0.900	0.503	0.957
MSH2	TP53	9606.ENSP00000233146	9606.ENSP00000269305	0	0	0	0	0.061	0.599	0.500	0.882	0.974
MSH2	PMS2	9606.ENSP00000233146	9606.ENSP00000265849	0.061	0	0.332	0	0.355	0.895	0.540	0.999	0.999
MSH2	PMS1	9606.ENSP00000233146	9606.ENSP00000406490	0.061	0	0.342	0	0.485	0.569	0.540	0.999	0.999
MYC	PIK3CA	9606.ENSP00000478887	9606.ENSP00000263967	0	0	0	0	0	0.179	0	0.696	0.740
MYC	RB1	9606.ENSP00000478887	9606.ENSP00000267163	0	0	0	0	0.042	0.594	0	0.736	0.888
MYC	TP53	9606.ENSP00000478887	9606.ENSP00000269305	0	0	0	0	0.067	0.300	0	0.997	0.997
MYC	PLK1	9606.ENSP00000478887	9606.ENSP00000300093	0	0	0	0	0.118	0.611	0	0.583	0.844
MYC	PRKDC	9606.ENSP00000478887	9606.ENSP00000313420	0	0	0	0	0.085	0.451	0	0.508	0.731
MYC	STK11	9606.ENSP00000478887	9606.ENSP00000324856	0	0	0	0	0.055	0.175	0	0.734	0.774
MYC	PGR	9606.ENSP00000478887	9606.ENSP00000325120	0	0	0	0	0.053	0.294	0	0.594	0.705
