#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EPS15	SH3GL3	9606.ENSP00000360798	9606.ENSP00000320092	0	0	0	0	0	0	0.500	0.697	0.842
EPS15	EPN2	9606.ENSP00000360798	9606.ENSP00000320543	0	0	0	0	0.067	0.318	0.800	0.996	0.999
EPS15	HGS	9606.ENSP00000360798	9606.ENSP00000331201	0	0	0	0	0.070	0.804	0.800	0.738	0.989
EPS15	SYNJ2	9606.ENSP00000360798	9606.ENSP00000347792	0	0	0	0	0.047	0.158	0	0.791	0.818
EPS15	REPS2	9606.ENSP00000360798	9606.ENSP00000349824	0	0	0	0.558	0.042	0.295	0.500	0.414	0.776
EPS15	AP2A1	9606.ENSP00000360798	9606.ENSP00000351926	0	0	0	0	0.067	0.879	0.540	0.849	0.991
EPS15	FGFR2	9606.ENSP00000360798	9606.ENSP00000410294	0	0	0	0	0	0.109	0.650	0.121	0.702
EPS15	IGF1R	9606.ENSP00000360798	9606.ENSP00000497069	0	0	0	0	0	0.050	0.650	0.179	0.703
EPS15	NEDD4	9606.ENSP00000360798	9606.ENSP00000424827	0	0	0	0	0.066	0.317	0	0.576	0.706
EPS15	SH3KBP1	9606.ENSP00000360798	9606.ENSP00000380921	0	0	0	0	0.049	0	0.500	0.435	0.708
EPS15	UBB	9606.ENSP00000360798	9606.ENSP00000478771	0	0	0	0	0	0.510	0.500	0.066	0.751
EPS15	WAS	9606.ENSP00000360798	9606.ENSP00000365891	0	0	0	0	0.049	0.293	0	0.705	0.784
EPS15	GRB2	9606.ENSP00000360798	9606.ENSP00000376345	0	0	0	0	0.049	0.575	0.500	0.435	0.870
EPS15	SH3GL2	9606.ENSP00000360798	9606.ENSP00000369981	0	0	0	0	0	0	0.500	0.758	0.874
EPS15	STAM	9606.ENSP00000360798	9606.ENSP00000366746	0	0	0	0	0.104	0.091	0.500	0.790	0.903
EPS15	SYNJ1	9606.ENSP00000360798	9606.ENSP00000409667	0	0	0	0	0.056	0.158	0.540	0.862	0.943
EPS15	UBC	9606.ENSP00000360798	9606.ENSP00000441543	0	0	0	0	0	0.888	0.500	0.201	0.951
EPS15	SNAP91	9606.ENSP00000360798	9606.ENSP00000400459	0	0	0	0	0.050	0.461	0.500	0.848	0.955
EPS15	CLTC	9606.ENSP00000360798	9606.ENSP00000479606	0	0	0	0	0.183	0.632	0.540	0.835	0.974
EPS15	EPS15L1	9606.ENSP00000360798	9606.ENSP00000393313	0	0	0.066	0.922	0.060	0.700	0.900	0.688	0.990
EPS15	NUMB	9606.ENSP00000360798	9606.ENSP00000451300	0	0	0	0	0.083	0.648	0	0.973	0.990
EPS15	ITSN1	9606.ENSP00000360798	9606.ENSP00000370719	0	0	0	0.574	0.069	0.731	0.500	0.983	0.997
EPS15	EPN1	9606.ENSP00000360798	9606.ENSP00000406209	0	0	0	0	0.067	0.875	0.540	0.980	0.998
EPS15	FCHO1	9606.ENSP00000360798	9606.ENSP00000473001	0	0	0	0	0	0.644	0.500	0.997	0.999
EPS15L1	STAM2	9606.ENSP00000393313	9606.ENSP00000263904	0	0	0	0	0.049	0.091	0.500	0.574	0.791
EPS15L1	CBL	9606.ENSP00000393313	9606.ENSP00000264033	0	0	0	0	0.067	0.072	0.800	0.310	0.864
EPS15L1	EPN3	9606.ENSP00000393313	9606.ENSP00000268933	0	0	0	0	0.079	0.297	0.800	0.795	0.969
EPS15L1	RPS27A	9606.ENSP00000393313	9606.ENSP00000272317	0	0	0	0	0.049	0.543	0.500	0	0.763
EPS15L1	EGFR	9606.ENSP00000393313	9606.ENSP00000275493	0	0	0	0	0.044	0.063	0.800	0.543	0.907
EPS15L1	EPN2	9606.ENSP00000393313	9606.ENSP00000320543	0	0	0	0	0.074	0.297	0.800	0.817	0.973
EPS15L1	HGS	9606.ENSP00000393313	9606.ENSP00000331201	0	0	0	0	0.125	0.126	0.500	0.567	0.812
EPS15L1	AP2A1	9606.ENSP00000393313	9606.ENSP00000351926	0	0	0	0	0.162	0.599	0.540	0.471	0.907
EPS15L1	EPS15	9606.ENSP00000393313	9606.ENSP00000360798	0	0	0.066	0.922	0.060	0.700	0.900	0.688	0.990
EPS15L1	ITSN1	9606.ENSP00000393313	9606.ENSP00000370719	0	0	0	0.593	0.076	0.875	0	0.641	0.955
EPS15L1	GRB2	9606.ENSP00000393313	9606.ENSP00000376345	0	0	0	0	0.063	0.262	0.800	0.324	0.894
EPS15L1	UBB	9606.ENSP00000393313	9606.ENSP00000478771	0	0	0	0	0	0.510	0.500	0.066	0.751
EPS15L1	UBC	9606.ENSP00000393313	9606.ENSP00000441543	0	0	0	0	0	0.553	0.500	0.066	0.773
EPS15L1	NUMB	9606.ENSP00000393313	9606.ENSP00000451300	0	0	0	0	0.060	0.331	0	0.692	0.789
EPS15L1	SNAP91	9606.ENSP00000393313	9606.ENSP00000400459	0	0	0	0	0	0.145	0.500	0.600	0.814
EPS15L1	SYNJ1	9606.ENSP00000393313	9606.ENSP00000409667	0	0	0	0	0.049	0.158	0.540	0.638	0.849
EPS15L1	CLTC	9606.ENSP00000393313	9606.ENSP00000479606	0	0	0	0	0.147	0.133	0.540	0.666	0.871
EPS15L1	FCHO1	9606.ENSP00000393313	9606.ENSP00000473001	0	0	0	0	0.081	0.452	0	0.925	0.959
EPS15L1	EPN1	9606.ENSP00000393313	9606.ENSP00000406209	0	0	0	0	0.109	0.480	0.800	0.819	0.981
EPS8	WASL	9606.ENSP00000494689	9606.ENSP00000223023	0	0	0	0	0.049	0	0	0.747	0.749
EPS8	RASA1	9606.ENSP00000494689	9606.ENSP00000274376	0	0	0	0	0.056	0	0	0.758	0.761
EPS8	EGFR	9606.ENSP00000494689	9606.ENSP00000275493	0	0	0	0	0.132	0.729	0	0.814	0.952
EPS8	BAIAP2	9606.ENSP00000494689	9606.ENSP00000316338	0	0	0	0	0.042	0.841	0	0.981	0.996
EPS8	EZR	9606.ENSP00000494689	9606.ENSP00000338934	0	0	0	0	0.042	0	0.500	0.446	0.711
EPS8	SRC	9606.ENSP00000494689	9606.ENSP00000362680	0	0	0	0	0	0.306	0	0.607	0.715
EPS8	SOS1	9606.ENSP00000494689	9606.ENSP00000384675	0	0	0	0	0.054	0.753	0	0.997	0.999
EPS8	CDC42	9606.ENSP00000494689	9606.ENSP00000497733	0	0	0	0	0	0	0	0.751	0.751
ERBB2	DCN	9606.ENSP00000269571	9606.ENSP00000052754	0	0	0	0	0.042	0.094	0.900	0.578	0.958
ERBB2	FGF4	9606.ENSP00000269571	9606.ENSP00000168712	0	0	0	0	0.044	0	0.650	0.527	0.828
ERBB2	PTPN18	9606.ENSP00000269571	9606.ENSP00000175756	0	0	0	0	0	0.526	0.500	0.222	0.799
ERBB2	FGF20	9606.ENSP00000269571	9606.ENSP00000180166	0	0	0	0	0.062	0	0.650	0.519	0.828
ERBB2	EFNA2	9606.ENSP00000269571	9606.ENSP00000215368	0	0	0	0	0.062	0	0.650	0.274	0.740
ERBB2	FGF22	9606.ENSP00000269571	9606.ENSP00000215530	0	0	0	0	0.062	0	0.650	0.509	0.824
ERBB2	MMP2	9606.ENSP00000269571	9606.ENSP00000219070	0	0	0	0	0	0	0	0.738	0.738
ERBB2	STUB1	9606.ENSP00000269571	9606.ENSP00000219548	0	0	0	0	0	0.820	0.400	0.849	0.982
ERBB2	CDC37	9606.ENSP00000269571	9606.ENSP00000222005	0	0	0	0	0	0.218	0.500	0.745	0.891
ERBB2	PIK3R2	9606.ENSP00000269571	9606.ENSP00000222254	0	0	0	0	0.049	0.794	0.900	0.365	0.985
ERBB2	HGF	9606.ENSP00000269571	9606.ENSP00000222390	0	0	0	0	0	0.193	0.650	0.736	0.918
ERBB2	NFKB1	9606.ENSP00000269571	9606.ENSP00000226574	0	0	0	0	0	0.045	0	0.732	0.733
ERBB2	CCND1	9606.ENSP00000269571	9606.ENSP00000227507	0	0	0	0	0.084	0.301	0	0.862	0.904
ERBB2	FGF6	9606.ENSP00000269571	9606.ENSP00000228837	0	0	0	0	0.071	0	0.650	0.497	0.822
ERBB2	CDKN1B	9606.ENSP00000269571	9606.ENSP00000228872	0	0	0	0	0	0	0	0.739	0.739
ERBB2	HBEGF	9606.ENSP00000269571	9606.ENSP00000230990	0	0	0	0	0	0	0.400	0.911	0.944
ERBB2	MSH2	9606.ENSP00000269571	9606.ENSP00000233146	0	0	0	0	0	0	0	0.728	0.728
ERBB2	FLT3	9606.ENSP00000269571	9606.ENSP00000241453	0	0	0	0.582	0.067	0.637	0	0.280	0.735
ERBB2	PLCG1	9606.ENSP00000269571	9606.ENSP00000244007	0	0	0	0	0.049	0.695	0.900	0.446	0.981
ERBB2	EREG	9606.ENSP00000269571	9606.ENSP00000244869	0	0	0	0	0	0	0.650	0.616	0.860
ERBB2	PTPN12	9606.ENSP00000269571	9606.ENSP00000248594	0	0	0	0	0	0.408	0.750	0.596	0.935
ERBB2	KRT5	9606.ENSP00000269571	9606.ENSP00000252242	0	0	0	0	0	0.066	0	0.791	0.796
ERBB2	TRIM21	9606.ENSP00000269571	9606.ENSP00000254436	0	0	0	0	0	0.051	0	0.945	0.945
ERBB2	KRAS	9606.ENSP00000269571	9606.ENSP00000256078	0	0	0	0	0.053	0.199	0.500	0.923	0.966
ERBB2	FOLH1	9606.ENSP00000269571	9606.ENSP00000256999	0	0	0	0	0.051	0	0	0.824	0.825
ERBB2	PDGFRA	9606.ENSP00000269571	9606.ENSP00000257290	0	0	0	0.565	0.065	0.663	0	0.323	0.768
ERBB2	CDH1	9606.ENSP00000269571	9606.ENSP00000261769	0	0	0	0	0.139	0.108	0	0.964	0.970
ERBB2	PDGFRB	9606.ENSP00000269571	9606.ENSP00000261799	0	0	0	0.565	0.065	0.708	0	0.574	0.874
ERBB2	FLT4	9606.ENSP00000269571	9606.ENSP00000261937	0	0	0	0.564	0.055	0.637	0	0.255	0.722
ERBB2	PIK3R3	9606.ENSP00000269571	9606.ENSP00000262741	0	0	0	0	0.044	0.440	0.900	0.593	0.975
ERBB2	GAB1	9606.ENSP00000269571	9606.ENSP00000262995	0	0	0	0	0.049	0.314	0.900	0.300	0.948
ERBB2	EPCAM	9606.ENSP00000269571	9606.ENSP00000263735	0	0	0	0	0.117	0	0	0.921	0.927
ERBB2	PIK3CA	9606.ENSP00000269571	9606.ENSP00000263967	0	0	0	0	0	0.115	0.900	0.927	0.992
ERBB2	CBL	9606.ENSP00000269571	9606.ENSP00000264033	0	0	0	0	0	0.800	0	0.734	0.944
ERBB2	FGF2	9606.ENSP00000269571	9606.ENSP00000264498	0	0	0	0	0.055	0	0.650	0.604	0.857
ERBB2	SHC2	9606.ENSP00000269571	9606.ENSP00000264554	0	0	0	0	0.044	0.521	0.900	0.239	0.960
ERBB2	STAT3	9606.ENSP00000269571	9606.ENSP00000264657	0	0	0	0	0.049	0.717	0	0.823	0.948
ERBB2	FGF10	9606.ENSP00000269571	9606.ENSP00000264664	0	0	0	0	0.062	0	0.650	0.514	0.826
ERBB2	EGF	9606.ENSP00000269571	9606.ENSP00000265171	0	0	0	0	0.128	0.314	0.900	0.998	0.999
ERBB2	ERBB3	9606.ENSP00000269571	9606.ENSP00000267101	0	0	0.081	0.893	0.086	0.997	0.900	0.984	0.999
ERBB2	PXN	9606.ENSP00000269571	9606.ENSP00000267257	0	0	0	0	0.050	0	0	0.718	0.721
ERBB2	FGF7	9606.ENSP00000269571	9606.ENSP00000267843	0	0	0	0	0.047	0	0.650	0.514	0.824
ERBB2	CDH2	9606.ENSP00000269571	9606.ENSP00000269141	0	0	0	0	0	0.328	0	0.622	0.735
ERBB2	TP53	9606.ENSP00000269571	9606.ENSP00000269305	0	0	0	0	0.060	0.172	0	0.924	0.935
ERBB2	NTF4	9606.ENSP00000269571	9606.ENSP00000469455	0	0	0	0	0.074	0	0.650	0.151	0.700
ERBB2	PIK3CG	9606.ENSP00000269571	9606.ENSP00000419260	0	0	0	0	0	0	0	0.704	0.704
ERBB2	NTRK2	9606.ENSP00000269571	9606.ENSP00000277120	0	0	0	0.589	0.110	0.617	0	0.201	0.704
ERBB2	SMAD4	9606.ENSP00000269571	9606.ENSP00000341551	0	0	0	0	0.056	0	0	0.704	0.708
ERBB2	EFNA3	9606.ENSP00000269571	9606.ENSP00000357393	0	0	0	0	0.042	0	0.650	0.208	0.711
ERBB2	MCL1	9606.ENSP00000269571	9606.ENSP00000358022	0	0	0	0	0.048	0.292	0	0.609	0.713
ERBB2	FBXW7	9606.ENSP00000269571	9606.ENSP00000474725	0	0	0	0	0.059	0.292	0	0.608	0.716
ERBB2	NTRK3	9606.ENSP00000269571	9606.ENSP00000354207	0	0	0	0.586	0.107	0.617	0	0.239	0.717
ERBB2	GRB10	9606.ENSP00000269571	9606.ENSP00000493728	0	0.018	0	0	0	0.217	0	0.655	0.718
ERBB2	EFNA5	9606.ENSP00000269571	9606.ENSP00000328777	0	0	0	0	0.045	0	0.650	0.228	0.719
ERBB2	EFNA4	9606.ENSP00000269571	9606.ENSP00000414378	0	0	0	0	0.055	0	0.650	0.223	0.720
ERBB2	FN1	9606.ENSP00000269571	9606.ENSP00000346839	0	0	0	0	0.066	0	0	0.717	0.724
ERBB2	MTOR	9606.ENSP00000269571	9606.ENSP00000354558	0	0	0	0	0	0	0	0.725	0.725
ERBB2	NTF3	9606.ENSP00000269571	9606.ENSP00000397297	0	0	0	0	0	0	0.650	0.246	0.725
ERBB2	PDGFD	9606.ENSP00000269571	9606.ENSP00000376865	0	0	0	0	0.043	0	0.650	0.248	0.726
ERBB2	CRKL	9606.ENSP00000269571	9606.ENSP00000346300	0	0	0	0	0	0.388	0	0.576	0.729
ERBB2	CXCR4	9606.ENSP00000269571	9606.ENSP00000386884	0	0	0	0	0	0.048	0	0.728	0.729
ERBB2	CD28	9606.ENSP00000269571	9606.ENSP00000324890	0	0	0	0	0.055	0	0	0.726	0.730
ERBB2	ABL1	9606.ENSP00000269571	9606.ENSP00000361423	0	0	0	0.591	0.049	0.615	0	0.325	0.731
ERBB2	PDGFC	9606.ENSP00000269571	9606.ENSP00000422464	0	0	0	0	0	0	0.650	0.270	0.733
ERBB2	NF2	9606.ENSP00000269571	9606.ENSP00000344666	0	0	0	0	0	0.199	0	0.681	0.734
ERBB2	CAV1	9606.ENSP00000269571	9606.ENSP00000339191	0	0	0	0	0.058	0.127	0	0.704	0.735
ERBB2	ANGPT1	9606.ENSP00000269571	9606.ENSP00000428340	0	0	0	0	0.049	0	0.650	0.272	0.736
ERBB2	FGFR1	9606.ENSP00000269571	9606.ENSP00000393312	0	0	0	0.612	0.055	0.621	0	0.323	0.737
ERBB2	SDC4	9606.ENSP00000269571	9606.ENSP00000361818	0	0	0	0	0.072	0	0	0.729	0.737
ERBB2	PARP1	9606.ENSP00000269571	9606.ENSP00000355759	0	0	0	0	0	0	0	0.741	0.741
ERBB2	RPS27A	9606.ENSP00000269571	9606.ENSP00000272317	0	0	0	0	0	0.311	0.500	0.314	0.743
ERBB2	FGFR2	9606.ENSP00000269571	9606.ENSP00000410294	0	0	0	0.615	0.088	0.621	0	0.318	0.744
ERBB2	RET	9606.ENSP00000269571	9606.ENSP00000347942	0	0	0	0.593	0	0.621	0	0.354	0.745
ERBB2	PDGFA	9606.ENSP00000269571	9606.ENSP00000346508	0	0	0	0	0	0	0.650	0.306	0.746
ERBB2	BDNF	9606.ENSP00000269571	9606.ENSP00000414303	0	0	0	0	0	0	0.650	0.305	0.746
ERBB2	ATM	9606.ENSP00000269571	9606.ENSP00000278616	0	0	0	0	0	0	0	0.748	0.748
ERBB2	NTRK1	9606.ENSP00000269571	9606.ENSP00000431418	0	0	0	0.602	0.107	0.617	0	0.332	0.751
ERBB2	ANGPT2	9606.ENSP00000269571	9606.ENSP00000314897	0	0	0	0	0.049	0	0.650	0.315	0.752
ERBB2	IL6	9606.ENSP00000269571	9606.ENSP00000385675	0	0	0	0	0	0	0	0.752	0.752
ERBB2	EFNA1	9606.ENSP00000269571	9606.ENSP00000357392	0	0	0	0	0.062	0	0.650	0.312	0.754
ERBB2	CRK	9606.ENSP00000269571	9606.ENSP00000300574	0	0	0	0	0.049	0.386	0	0.620	0.759
ERBB2	JUN	9606.ENSP00000269571	9606.ENSP00000360266	0	0	0	0	0	0.071	0	0.751	0.759
ERBB2	AXL	9606.ENSP00000269571	9606.ENSP00000301178	0	0	0	0.597	0	0.091	0	0.750	0.763
ERBB2	FGFR3	9606.ENSP00000269571	9606.ENSP00000339824	0	0	0	0.622	0.062	0.631	0	0.375	0.765
ERBB2	BCL2L1	9606.ENSP00000269571	9606.ENSP00000365230	0	0	0	0	0.048	0	0	0.765	0.767
ERBB2	FGF19	9606.ENSP00000269571	9606.ENSP00000294312	0	0	0	0	0	0	0.650	0.365	0.768
ERBB2	VEGFD	9606.ENSP00000269571	9606.ENSP00000297904	0	0	0	0	0	0	0.650	0.368	0.769
ERBB2	PGF	9606.ENSP00000269571	9606.ENSP00000451040	0	0	0	0	0	0	0.650	0.371	0.770
ERBB2	PDGFB	9606.ENSP00000269571	9606.ENSP00000330382	0	0	0	0	0.042	0	0.650	0.372	0.771
ERBB2	NF1	9606.ENSP00000269571	9606.ENSP00000351015	0	0	0	0	0	0	0	0.771	0.771
ERBB2	CDKN2A	9606.ENSP00000269571	9606.ENSP00000418915	0	0	0	0	0.062	0.045	0	0.767	0.773
ERBB2	GRAP2	9606.ENSP00000269571	9606.ENSP00000339186	0	0	0	0	0	0.718	0	0.232	0.774
ERBB2	ALK	9606.ENSP00000269571	9606.ENSP00000373700	0	0	0	0.568	0	0.620	0	0.433	0.775
ERBB2	CDC42	9606.ENSP00000269571	9606.ENSP00000497733	0	0	0	0	0	0.211	0	0.729	0.777
ERBB2	VEGFB	9606.ENSP00000269571	9606.ENSP00000311127	0	0	0	0	0	0.093	0.650	0.354	0.777
ERBB2	L1CAM	9606.ENSP00000269571	9606.ENSP00000359077	0	0	0	0	0.051	0.339	0	0.673	0.777
ERBB2	FGF1	9606.ENSP00000269571	9606.ENSP00000480791	0	0	0	0	0.061	0	0.650	0.406	0.787
ERBB2	AR	9606.ENSP00000269571	9606.ENSP00000363822	0	0	0	0	0.058	0.092	0	0.772	0.788
ERBB2	RHOA	9606.ENSP00000269571	9606.ENSP00000400175	0	0	0	0	0.068	0.096	0.500	0.562	0.790
ERBB2	NOTCH1	9606.ENSP00000269571	9606.ENSP00000498587	0	0	0	0	0.049	0.075	0	0.787	0.796
ERBB2	CD274	9606.ENSP00000269571	9606.ENSP00000370989	0	0	0	0	0	0	0	0.798	0.798
ERBB2	SOS1	9606.ENSP00000269571	9606.ENSP00000384675	0	0	0	0	0	0.115	0.400	0.661	0.804
ERBB2	IGKV1-33	9606.ENSP00000269571	9606.ENSP00000479032	0	0	0	0	0	0.805	0	0.043	0.805
ERBB2	IGKV1D-33	9606.ENSP00000269571	9606.ENSP00000482678	0	0	0	0	0	0.805	0	0.043	0.805
ERBB2	GAPDH	9606.ENSP00000269571	9606.ENSP00000380070	0	0	0	0	0.055	0.422	0	0.673	0.806
ERBB2	FYN	9606.ENSP00000269571	9606.ENSP00000346671	0	0	0	0.689	0	0.450	0.400	0.462	0.807
ERBB2	FGF8	9606.ENSP00000269571	9606.ENSP00000321797	0	0	0	0	0	0	0.650	0.472	0.807
ERBB2	VEGFC	9606.ENSP00000269571	9606.ENSP00000480043	0	0	0	0	0	0	0.650	0.476	0.808
ERBB2	YWHAZ	9606.ENSP00000269571	9606.ENSP00000379287	0	0	0	0	0.042	0.106	0	0.794	0.808
ERBB2	SDC1	9606.ENSP00000269571	9606.ENSP00000370542	0	0	0	0	0.108	0.292	0	0.726	0.811
ERBB2	ERRFI1	9606.ENSP00000269571	9606.ENSP00000366702	0	0	0	0	0.075	0.191	0	0.770	0.812
ERBB2	FGF17	9606.ENSP00000269571	9606.ENSP00000352414	0	0	0	0	0	0	0.650	0.495	0.815
ERBB2	RASA1	9606.ENSP00000269571	9606.ENSP00000274376	0	0	0	0	0	0.508	0	0.641	0.815
ERBB2	FGF5	9606.ENSP00000269571	9606.ENSP00000311697	0	0	0	0	0	0	0.650	0.497	0.816
ERBB2	KITLG	9606.ENSP00000269571	9606.ENSP00000495951	0	0	0	0	0.044	0	0.650	0.500	0.818
ERBB2	IGF2	9606.ENSP00000269571	9606.ENSP00000391826	0	0	0	0	0	0	0.650	0.505	0.819
ERBB2	ITGB1	9606.ENSP00000269571	9606.ENSP00000379350	0	0	0	0	0.055	0.296	0	0.753	0.821
ERBB2	STAT1	9606.ENSP00000269571	9606.ENSP00000354394	0	0	0	0	0	0.639	0	0.525	0.821
ERBB2	PTGS2	9606.ENSP00000269571	9606.ENSP00000356438	0	0	0	0	0.068	0.292	0	0.760	0.828
ERBB2	LRIG1	9606.ENSP00000269571	9606.ENSP00000273261	0	0	0	0	0.060	0.749	0	0.329	0.828
ERBB2	FGF9	9606.ENSP00000269571	9606.ENSP00000371790	0	0	0	0	0.062	0	0.650	0.522	0.829
ERBB2	FGF16	9606.ENSP00000269571	9606.ENSP00000399324	0	0	0	0	0.062	0	0.650	0.521	0.829
ERBB2	FGFR4	9606.ENSP00000269571	9606.ENSP00000292408	0	0	0	0.619	0.084	0.645	0	0.516	0.829
ERBB2	FGF3	9606.ENSP00000269571	9606.ENSP00000334122	0	0	0	0	0.042	0	0.650	0.541	0.832
ERBB2	EPHA2	9606.ENSP00000269571	9606.ENSP00000351209	0	0	0	0.622	0.094	0.641	0	0.530	0.834
ERBB2	FGF18	9606.ENSP00000269571	9606.ENSP00000274625	0	0	0	0	0	0	0.650	0.551	0.836
ERBB2	PTK6	9606.ENSP00000269571	9606.ENSP00000442460	0	0	0	0.683	0.056	0.622	0.500	0.198	0.838
ERBB2	BCAR1	9606.ENSP00000269571	9606.ENSP00000391669	0	0	0	0	0.074	0.292	0	0.782	0.845
ERBB2	MET	9606.ENSP00000269571	9606.ENSP00000317272	0	0	0	0.581	0.072	0.617	0	0.604	0.847
ERBB2	BCL2	9606.ENSP00000269571	9606.ENSP00000381185	0	0	0	0	0.048	0	0	0.848	0.849
ERBB2	NGF	9606.ENSP00000269571	9606.ENSP00000358525	0	0	0	0	0	0	0.650	0.587	0.849
ERBB2	IL13RA2	9606.ENSP00000269571	9606.ENSP00000361004	0	0	0	0	0	0.069	0	0.847	0.851
ERBB2	INSR	9606.ENSP00000269571	9606.ENSP00000303830	0	0	0	0.571	0.058	0.617	0	0.625	0.853
ERBB2	PTEN	9606.ENSP00000269571	9606.ENSP00000361021	0	0	0	0	0	0.070	0	0.864	0.868
ERBB2	EZR	9606.ENSP00000269571	9606.ENSP00000338934	0	0	0	0	0.062	0.607	0	0.673	0.869
ERBB2	NRG3	9606.ENSP00000269571	9606.ENSP00000361214	0	0	0	0	0	0	0.400	0.796	0.872
ERBB2	BRCA2	9606.ENSP00000269571	9606.ENSP00000369497	0	0	0	0	0	0	0	0.873	0.873
ERBB2	NRG4	9606.ENSP00000269571	9606.ENSP00000378367	0	0	0	0	0.054	0.131	0.400	0.776	0.874
ERBB2	MYC	9606.ENSP00000269571	9606.ENSP00000478887	0	0	0	0	0	0.166	0	0.870	0.886
ERBB2	BECN1	9606.ENSP00000269571	9606.ENSP00000355231	0	0	0	0	0	0.605	0	0.728	0.888
ERBB2	IGHV3-16	9606.ENSP00000269571	9606.ENSP00000478725	0	0	0	0	0	0.900	0	0	0.900
ERBB2	IGKV2D-29	9606.ENSP00000269571	9606.ENSP00000483567	0	0	0	0	0	0.902	0	0.043	0.902
ERBB2	NRAS	9606.ENSP00000269571	9606.ENSP00000358548	0	0	0	0	0.053	0.160	0.500	0.788	0.904
ERBB2	HRAS	9606.ENSP00000269571	9606.ENSP00000407586	0	0	0	0	0.053	0.328	0.500	0.742	0.907
ERBB2	IRS1	9606.ENSP00000269571	9606.ENSP00000304895	0	0	0	0	0.103	0.239	0.650	0.665	0.909
ERBB2	BRCA1	9606.ENSP00000269571	9606.ENSP00000418960	0	0	0	0	0	0	0	0.918	0.918
ERBB2	BTC	9606.ENSP00000269571	9606.ENSP00000379092	0	0	0	0	0	0.405	0.400	0.807	0.925
ERBB2	ACTB	9606.ENSP00000269571	9606.ENSP00000494750	0	0	0	0	0	0.292	0	0.908	0.932
ERBB2	CTNND1	9606.ENSP00000269571	9606.ENSP00000382004	0	0	0	0	0.083	0	0.900	0.387	0.938
ERBB2	PIK3CD	9606.ENSP00000269571	9606.ENSP00000366563	0	0	0	0	0	0	0.900	0.440	0.941
ERBB2	SHC4	9606.ENSP00000269571	9606.ENSP00000329668	0	0	0	0	0	0.387	0.900	0.191	0.946
ERBB2	JAK3	9606.ENSP00000269571	9606.ENSP00000432511	0	0	0	0.583	0	0.091	0.900	0.504	0.951
ERBB2	HSPA4	9606.ENSP00000269571	9606.ENSP00000302961	0	0	0	0	0	0.625	0	0.877	0.951
ERBB2	JAK1	9606.ENSP00000269571	9606.ENSP00000499900	0	0	0	0.570	0	0.253	0.900	0.500	0.959
ERBB2	AREG	9606.ENSP00000269571	9606.ENSP00000379097	0	0	0	0	0	0	0.650	0.888	0.959
ERBB2	SHC3	9606.ENSP00000269571	9606.ENSP00000364995	0	0	0	0	0	0.538	0.900	0.231	0.961
ERBB2	INS	9606.ENSP00000269571	9606.ENSP00000380432	0	0	0	0	0	0	0.900	0.667	0.965
ERBB2	JAK2	9606.ENSP00000269571	9606.ENSP00000371067	0	0	0	0.573	0	0.328	0.900	0.534	0.966
ERBB2	PTPN11	9606.ENSP00000269571	9606.ENSP00000489597	0	0	0	0	0	0.847	0	0.820	0.971
ERBB2	PIK3CB	9606.ENSP00000269571	9606.ENSP00000501150	0	0	0	0	0	0.162	0.900	0.702	0.972
ERBB2	ESR1	9606.ENSP00000269571	9606.ENSP00000405330	0	0	0	0	0	0.329	0	0.966	0.976
ERBB2	MUC1	9606.ENSP00000269571	9606.ENSP00000484824	0	0	0	0	0.067	0.512	0	0.958	0.979
ERBB2	PLCG2	9606.ENSP00000269571	9606.ENSP00000482457	0	0	0	0	0	0.724	0.900	0.299	0.979
ERBB2	PGR	9606.ENSP00000269571	9606.ENSP00000325120	0	0	0	0	0	0.329	0	0.972	0.980
ERBB2	PTK2	9606.ENSP00000269571	9606.ENSP00000341189	0	0	0	0.598	0.060	0.786	0.900	0.564	0.990
ERBB2	IGF1	9606.ENSP00000269571	9606.ENSP00000376637	0	0	0	0	0	0	0.900	0.926	0.992
ERBB2	IGF1R	9606.ENSP00000269571	9606.ENSP00000497069	0	0	0	0.569	0.083	0.693	0	0.979	0.993
ERBB2	HSP90AB1	9606.ENSP00000269571	9606.ENSP00000360609	0	0	0	0	0	0.645	0	0.983	0.993
ERBB2	NRG2	9606.ENSP00000269571	9606.ENSP00000354910	0	0	0	0	0	0.287	0.900	0.929	0.994
ERBB2	PIK3R1	9606.ENSP00000269571	9606.ENSP00000428056	0	0	0	0	0	0.840	0.900	0.728	0.995
ERBB2	MUC4	9606.ENSP00000269571	9606.ENSP00000417498	0	0	0	0	0.042	0.492	0	0.993	0.996
ERBB2	TGFA	9606.ENSP00000269571	9606.ENSP00000404131	0	0	0	0	0	0.409	0.900	0.978	0.998
ERBB2	CTNNB1	9606.ENSP00000269571	9606.ENSP00000495360	0	0	0	0	0	0.662	0.900	0.954	0.998
ERBB2	ERBB4	9606.ENSP00000269571	9606.ENSP00000342235	0	0	0.055	0.927	0	0.850	0.900	0.983	0.999
ERBB2	GRB7	9606.ENSP00000269571	9606.ENSP00000403459	0	0.048	0	0	0.443	0.840	0.500	0.990	0.999
ERBB2	NRG1	9606.ENSP00000269571	9606.ENSP00000287842	0	0	0	0	0	0.898	0.900	0.998	0.999
